symbol	name	entrez_id	ensemble_id	go_class	go_name	go_id	adjP
SLC22A18	solute carrier family 22, member 18	5002	ENSG00000110628	cellular component	intracellular part	GO:0044424	0.037
AP3M2	adaptor-related protein complex 3, mu 2 subunit	10947	ENSG00000070718	cellular component	intracellular part	GO:0044424	0.037
HAO2	hydroxyacid oxidase 2 (long chain)	51179	ENSG00000116882	cellular component	intracellular	GO:0005622	0.037
TP53INP1	tumor protein p53 inducible nuclear protein 1	94241	ENSG00000164938	cellular component	intracellular part	GO:0044424	0.037
HLA-E	major histocompatibility complex, class I, E	3133	ENSG00000204592	cellular component	intracellular part	GO:0044424	0.037
QPCTL	glutaminyl-peptide cyclotransferase-like	54814	ENSG00000011478	cellular component	intracellular part	GO:0044424	0.037
CEBPG	CCAAT/enhancer binding protein (C/EBP), gamma	1054	ENSG00000153879	cellular component	intracellular part	GO:0044424	0.037
PPP1R13L	protein phosphatase 1, regulatory subunit 13 like	10848	ENSG00000104881	cellular component	intracellular part	GO:0044424	0.037
MAP3K5	mitogen-activated protein kinase kinase kinase 5	4217	ENSG00000197442	cellular component	intracellular part	GO:0044424	0.037
IL22RA2	interleukin 22 receptor, alpha 2	116379	ENSG00000164485	cellular component	intracellular part	GO:0044424	0.037
CDKN2A	cyclin-dependent kinase inhibitor 2A	1029	ENSG00000147889	cellular component	intracellular part	GO:0044424	0.037
GDPGP1	GDP-D-glucose phosphorylase 1	390637	ENSG00000183208	cellular component	intracellular part	GO:0044424	0.037
GGNBP2	gametogenetin binding protein 2	79893	ENSG00000005955	cellular component	intracellular part	GO:0044424	0.037
AVPR2	arginine vasopressin receptor 2	554	ENSG00000126895	cellular component	intracellular part	GO:0044424	0.037
RAF1	v-raf-1 murine leukemia viral oncogene homolog 1	5894	ENSG00000132155	cellular component	intracellular part	GO:0044424	0.037
GALNT6	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 6 (GalNAc-T6)	11226	ENSG00000139629	cellular component	intracellular part	GO:0044424	0.037
LHX1	LIM homeobox 1	3975	ENSG00000132130	cellular component	intracellular part	GO:0044424	0.037
VTI1A	vesicle transport through interaction with t-SNAREs homolog 1A (yeast)	143187	ENSG00000151532	cellular component	intracellular part	GO:0044424	0.037
IDH2	isocitrate dehydrogenase 2 (NADP+), mitochondrial	3418	ENSG00000182054	cellular component	intracellular part	GO:0044424	0.037
ATP5I	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit E	521	ENSG00000169020	cellular component	intracellular part	GO:0044424	0.037
TPO	thyroid peroxidase	7173	ENSG00000115705	cellular component	intracellular part	GO:0044424	0.037
POP5	processing of precursor 5, ribonuclease P/MRP subunit (S. cerevisiae)	51367	ENSG00000167272	cellular component	intracellular part	GO:0044424	0.037
SLC35B2	solute carrier family 35, member B2	347734	ENSG00000157593	cellular component	intracellular part	GO:0044424	0.037
TEKT1	tektin 1	83659	ENSG00000167858	cellular component	intracellular part	GO:0044424	0.037
DAZAP2	DAZ associated protein 2	9802	ENSG00000183283	cellular component	intracellular part	GO:0044424	0.037
TCF19	transcription factor 19	6941	ENSG00000137310	cellular component	intracellular part	GO:0044424	0.037
RORA	RAR-related orphan receptor A	6095	ENSG00000069667	cellular component	intracellular part	GO:0044424	0.037
ABCB9	ATP-binding cassette, sub-family B (MDR/TAP), member 9	23457	ENSG00000150967	cellular component	intracellular part	GO:0044424	0.037
RPGRIP1L	RPGRIP1-like	23322	ENSG00000103494	cellular component	intracellular part	GO:0044424	0.037
MEOX2	mesenchyme homeobox 2	4223	ENSG00000106511	cellular component	intracellular part	GO:0044424	0.037
RAB21	RAB21, member RAS oncogene family	23011	ENSG00000080371	cellular component	intracellular part	GO:0044424	0.037
CCNA2	cyclin A2	890	ENSG00000145386	cellular component	intracellular part	GO:0044424	0.037
POU5F1B	POU class 5 homeobox 1B	5462	ENSG00000212993	cellular component	intracellular part	GO:0044424	0.037
CHST8	carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 8	64377	ENSG00000124302	cellular component	intracellular part	GO:0044424	0.037
LEMD3	LEM domain containing 3	23592	ENSG00000174106	cellular component	intracellular part	GO:0044424	0.037
KLF14	Kruppel-like factor 14	136259	ENSG00000174595	cellular component	intracellular part	GO:0044424	0.037
ZNF721	zinc finger protein 721	170960	ENSG00000182903	cellular component	intracellular part	GO:0044424	0.037
IRS1	insulin receptor substrate 1	3667	ENSG00000169047	cellular component	intracellular part	GO:0044424	0.037
HIP1R	huntingtin interacting protein 1 related	9026	ENSG00000130787	cellular component	intracellular part	GO:0044424	0.037
DGKQ	diacylglycerol kinase, theta 110kDa	1609	ENSG00000145214	cellular component	intracellular part	GO:0044424	0.037
ATAD1	ATPase family, AAA domain containing 1	84896	ENSG00000138138	cellular component	intracellular part	GO:0044424	0.037
NOTCH2	notch 2	4853	ENSG00000134250	cellular component	intracellular part	GO:0044424	0.037
TMED3	transmembrane emp24 protein transport domain containing 3	23423	ENSG00000166557	cellular component	intracellular part	GO:0044424	0.037
ZNF718	zinc finger protein 718	255403		cellular component	intracellular part	GO:0044424	0.037
SSR4	signal sequence receptor, delta	6748	ENSG00000180879	cellular component	intracellular part	GO:0044424	0.037
HSD3B2	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2	3284	ENSG00000203859	cellular component	intracellular part	GO:0044424	0.037
COPG2	coatomer protein complex, subunit gamma 2	26958		cellular component	intracellular part	GO:0044424	0.037
MTAP	methylthioadenosine phosphorylase	4507	ENSG00000099810	cellular component	intracellular part	GO:0044424	0.037
NDUFS4	NADH dehydrogenase (ubiquinone) Fe-S protein 4, 18kDa (NADH-coenzyme Q reductase)	4724	ENSG00000164258	cellular component	intracellular part	GO:0044424	0.037
NDUFAF6	NADH dehydrogenase (ubiquinone) complex I, assembly factor 6	137682	ENSG00000156170	cellular component	intracellular part	GO:0044424	0.037
MYC	v-myc myelocytomatosis viral oncogene homolog (avian)	4609	ENSG00000136997	cellular component	intracellular part	GO:0044424	0.037
MMP2	matrix metallopeptidase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)	4313	ENSG00000087245	cellular component	intracellular part	GO:0044424	0.037
ST6GAL1	ST6 beta-galactosamide alpha-2,6-sialyltranferase 1	6480	ENSG00000073849	cellular component	intracellular part	GO:0044424	0.037
UVSSA	UV-stimulated scaffold protein A	57654	ENSG00000163945	cellular component	intracellular part	GO:0044424	0.037
FTO	fat mass and obesity associated	79068	ENSG00000140718	cellular component	intracellular part	GO:0044424	0.037
BIN2	bridging integrator 2	51411	ENSG00000110934	cellular component	intracellular part	GO:0044424	0.037
CDK2AP1	cyclin-dependent kinase 2 associated protein 1	8099	ENSG00000111328	cellular component	intracellular part	GO:0044424	0.037
IDUA	iduronidase, alpha-L-	3425	ENSG00000127415	cellular component	intracellular part	GO:0044424	0.037
TOMM34	translocase of outer mitochondrial membrane 34	10953	ENSG00000025772	cellular component	intracellular part	GO:0044424	0.037
TAF1D	TATA box binding protein (TBP)-associated factor, RNA polymerase I, D, 41kDa	79101	ENSG00000166012	cellular component	intracellular part	GO:0044424	0.037
COL4A4	collagen, type IV, alpha 4	1286	ENSG00000081052	cellular component	intracellular part	GO:0044424	0.037
IDH3G	isocitrate dehydrogenase 3 (NAD+) gamma	3421	ENSG00000067829	cellular component	intracellular part	GO:0044424	0.037
HMGCS2	3-hydroxy-3-methylglutaryl-CoA synthase 2 (mitochondrial)	3158	ENSG00000134240	cellular component	intracellular part	GO:0044424	0.037
RPS24	ribosomal protein S24	6229	ENSG00000138326	cellular component	intracellular part	GO:0044424	0.037
EXOSC9	exosome component 9	5393	ENSG00000123737	cellular component	intracellular part	GO:0044424	0.037
BCLAF1	BCL2-associated transcription factor 1	9774	ENSG00000029363	cellular component	intracellular part	GO:0044424	0.037
MEST	mesoderm specific transcript homolog (mouse)	4232	ENSG00000106484	cellular component	intracellular part	GO:0044424	0.037
ABCF1	ATP-binding cassette, sub-family F (GCN20), member 1	23	ENSG00000204574	cellular component	intracellular part	GO:0044424	0.037
PIGG	phosphatidylinositol glycan anchor biosynthesis, class G	54872	ENSG00000174227	cellular component	intracellular part	GO:0044424	0.037
CEP41	centrosomal protein 41kDa	95681	ENSG00000106477	cellular component	intracellular	GO:0005622	0.037
TADA2A	transcriptional adaptor 2A	6871	ENSG00000108264	cellular component	intracellular part	GO:0044424	0.037
VPS37B	vacuolar protein sorting 37 homolog B (S. cerevisiae)	79720	ENSG00000139722	cellular component	intracellular	GO:0005622	0.037
SEC22A	SEC22 vesicle trafficking protein homolog A (S. cerevisiae)	26984	ENSG00000121542	cellular component	intracellular	GO:0005622	0.037
PDIA5	protein disulfide isomerase family A, member 5	10954	ENSG00000065485	cellular component	intracellular	GO:0005622	0.037
P2RX7	purinergic receptor P2X, ligand-gated ion channel, 7	5027	ENSG00000089041	cellular component	intracellular	GO:0005622	0.037
BCL6B	B-cell CLL/lymphoma 6, member B	255877	ENSG00000161940	cellular component	intracellular	GO:0005622	0.037
SAYSD1	SAYSVFN motif domain containing 1	55776	ENSG00000112167	cellular component	intracellular	GO:0005622	0.037
POU5F1	POU class 5 homeobox 1	5460	ENSG00000204531	cellular component	intracellular	GO:0005622	0.037
MDC1	mediator of DNA-damage checkpoint 1	9656	ENSG00000137337	cellular component	intracellular	GO:0005622	0.037
BCAP31	B-cell receptor-associated protein 31	10134	ENSG00000185825	cellular component	intracellular	GO:0005622	0.037
CYP26A1	cytochrome P450, family 26, subfamily A, polypeptide 1	1592	ENSG00000095596	cellular component	intracellular	GO:0005622	0.037
NRAP	nebulin-related anchoring protein	4892	ENSG00000197893	cellular component	intracellular	GO:0005622	0.037
ABCC8	ATP-binding cassette, sub-family C (CFTR/MRP), member 8	6833	ENSG00000006071	cellular component	intracellular	GO:0005622	0.037
LYPLAL1	lysophospholipase-like 1	127018	ENSG00000143353	cellular component	intracellular	GO:0005622	0.037
RPL39L	ribosomal protein L39-like	116832	ENSG00000163923	cellular component	intracellular	GO:0005622	0.037
CD3EAP	CD3e molecule, epsilon associated protein	10849	ENSG00000117877	cellular component	intracellular	GO:0005622	0.037
GTF2H4	general transcription factor IIH, polypeptide 4, 52kDa	2968	ENSG00000213780	cellular component	intracellular	GO:0005622	0.037
TACC2	transforming, acidic coiled-coil containing protein 2	10579	ENSG00000138162	cellular component	intracellular	GO:0005622	0.037
SNTG2	syntrophin, gamma 2	54221	ENSG00000172554	cellular component	intracellular	GO:0005622	0.037
PLCG2	phospholipase C, gamma 2 (phosphatidylinositol-specific)	5336	ENSG00000197943	cellular component	intracellular	GO:0005622	0.037
IKBKB	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta	3551	ENSG00000104365	cellular component	intracellular	GO:0005622	0.037
MAP7	microtubule-associated protein 7	9053	ENSG00000135525	cellular component	intracellular	GO:0005622	0.037
FBXW7	F-box and WD repeat domain containing 7, E3 ubiquitin protein ligase	55294	ENSG00000109670	cellular component	intracellular	GO:0005622	0.037
C17orf49	chromosome 17 open reading frame 49	124944	ENSG00000161939,ENSG00000258315	cellular component	intracellular	GO:0005622	0.037
PPIF	peptidylprolyl isomerase F	10105	ENSG00000108179	cellular component	intracellular	GO:0005622	0.037
HCFC1	host cell factor C1 (VP16-accessory protein)	3054	ENSG00000172534	cellular component	intracellular	GO:0005622	0.037
PCGF3	polycomb group ring finger 3	10336	ENSG00000185619	cellular component	intracellular	GO:0005622	0.037
PPP1R18	protein phosphatase 1, regulatory subunit 18	170954	ENSG00000146112	cellular component	intracellular	GO:0005622	0.037
COQ5	coenzyme Q5 homolog, methyltransferase (S. cerevisiae)	84274	ENSG00000110871	cellular component	intracellular	GO:0005622	0.037
TFCP2	transcription factor CP2	7024	ENSG00000135457	cellular component	intracellular	GO:0005622	0.037
C16orf46	chromosome 16 open reading frame 46	123775	ENSG00000166455	cellular component	intracellular	GO:0005622	0.037
AGMO	alkylglycerol monooxygenase	392636	ENSG00000187546	cellular component	intracellular	GO:0005622	0.037
DYNLL1	dynein, light chain, LC8-type 1	8655	ENSG00000088986	cellular component	intracellular	GO:0005622	0.037
KIAA1279	KIAA1279	26128	ENSG00000198954	cellular component	intracellular	GO:0005622	0.037
KIAA0753	KIAA0753	9851	ENSG00000198920	cellular component	intracellular	GO:0005622	0.037
ADIPOQ	adiponectin, C1Q and collagen domain containing	9370	ENSG00000181092	cellular component	intracellular	GO:0005622	0.037
VGLL4	vestigial like 4 (Drosophila)	9686	ENSG00000144560	cellular component	intracellular	GO:0005622	0.037
MPHOSPH9	M-phase phosphoprotein 9	10198	ENSG00000051825	cellular component	intracellular	GO:0005622	0.037
PLIN1	perilipin 1	5346	ENSG00000166819	cellular component	intracellular	GO:0005622	0.037
CAND2	cullin-associated and neddylation-dissociated 2 (putative)	23066	ENSG00000144712	cellular component	intracellular	GO:0005622	0.037
MKRN2	makorin ring finger protein 2	23609	ENSG00000075975	cellular component	intracellular	GO:0005622	0.037
WARS2	tryptophanyl tRNA synthetase 2, mitochondrial	10352	ENSG00000116874	cellular component	intracellular	GO:0005622	0.037
CAMKK2	calcium/calmodulin-dependent protein kinase kinase 2, beta	10645	ENSG00000110931	cellular component	intracellular	GO:0005622	0.037
OLIG3	oligodendrocyte transcription factor 3	167826	ENSG00000177468	cellular component	intracellular	GO:0005622	0.037
MYO19	myosin XIX	80179	ENSG00000141140	cellular component	intracellular	GO:0005622	0.037
NBPF7	neuroblastoma breakpoint family, member 7	343505		cellular component	intracellular	GO:0005622	0.037
DUSP9	dual specificity phosphatase 9	1852	ENSG00000130829	cellular component	intracellular	GO:0005622	0.037
EML2	echinoderm microtubule associated protein like 2	24139	ENSG00000125746	cellular component	intracellular	GO:0005622	0.037
RNF10	ring finger protein 10	9921	ENSG00000022840	cellular component	intracellular	GO:0005622	0.037
WDR93	WD repeat domain 93	56964	ENSG00000140527	cellular component	intracellular	GO:0005622	0.037
UBE2E1	ubiquitin-conjugating enzyme E2E 1	7324	ENSG00000170142	cellular component	intracellular	GO:0005622	0.037
EXOC6	exocyst complex component 6	54536	ENSG00000138190	cellular component	intracellular	GO:0005622	0.037
ATXN7	ataxin 7	6314	ENSG00000163635	cellular component	intracellular	GO:0005622	0.037
PTPLB	protein tyrosine phosphatase-like (proline instead of catalytic arginine), member b	201562	ENSG00000206527	cellular component	intracellular	GO:0005622	0.037
C2CD4A	C2 calcium-dependent domain containing 4A	145741	ENSG00000198535	cellular component	intracellular	GO:0005622	0.037
SEMG2	semenogelin II	6407	ENSG00000124157	cellular component	intracellular	GO:0005622	0.037
CAPN11	calpain 11	11131	ENSG00000137225	cellular component	intracellular	GO:0005622	0.037
RSPH9	radial spoke head 9 homolog (Chlamydomonas)	221421	ENSG00000172426	cellular component	intracellular	GO:0005622	0.037
CTBP1	C-terminal binding protein 1	1487	ENSG00000159692	cellular component	intracellular	GO:0005622	0.037
DIRC2	disrupted in renal carcinoma 2	84925	ENSG00000138463	cellular component	intracellular	GO:0005622	0.037
RAD21	RAD21 homolog (S. pombe)	5885	ENSG00000164754	cellular component	intracellular	GO:0005622	0.037
CCNE2	cyclin E2	9134	ENSG00000175305	cellular component	intracellular	GO:0005622	0.037
TMEM18	transmembrane protein 18	129787	ENSG00000151353	cellular component	intracellular	GO:0005622	0.037
ZMIZ1	zinc finger, MIZ-type containing 1	57178	ENSG00000108175	cellular component	intracellular	GO:0005622	0.037
DNAH8	dynein, axonemal, heavy chain 8	1769	ENSG00000124721	cellular component	intracellular	GO:0005622	0.037
TCF7L2	transcription factor 7-like 2 (T-cell specific, HMG-box)	6934	ENSG00000148737	cellular component	intracellular	GO:0005622	0.037
MRPS35	mitochondrial ribosomal protein S35	60488	ENSG00000061794	cellular component	intracellular	GO:0005622	0.037
