symbol	name	entrez_id	ensemble_id	go_class	go_name	go_id	adjP
DHX8	DEAH (Asp-Glu-Ala-His) box polypeptide 8	1659	ENSG00000067596	cellular component	intracellular organelle lumen	GO:0070013	0.3819
CHUK	conserved helix-loop-helix ubiquitous kinase	1147	ENSG00000213341	cellular component	intracellular organelle lumen	GO:0070013	0.3819
COL11A1	collagen, type XI, alpha 1	1301	ENSG00000060718	cellular component	intracellular organelle lumen	GO:0070013	0.3819
CCNL1	cyclin L1	57018	ENSG00000163660	cellular component	intracellular organelle lumen	GO:0070013	0.3819
UBE2I	ubiquitin-conjugating enzyme E2I	7329	ENSG00000103275	cellular component	intracellular organelle lumen	GO:0070013	0.3819
IGFALS	insulin-like growth factor binding protein, acid labile subunit	3483	ENSG00000099769	cellular component	intracellular organelle lumen	GO:0070013	0.3819
CUTC	cutC copper transporter homolog (E. coli)	51076	ENSG00000119929	cellular component	intracellular organelle lumen	GO:0070013	0.3819
POLR3K	polymerase (RNA) III (DNA directed) polypeptide K, 12.3 kDa	51728		cellular component	intracellular organelle lumen	GO:0070013	0.3819
SMARCB1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	6598	ENSG00000099956	cellular component	intracellular organelle lumen	GO:0070013	0.3819
RAB11FIP3	RAB11 family interacting protein 3 (class II)	9727	ENSG00000090565	cellular component	intracellular organelle lumen	GO:0070013	0.3819
RRN3	RRN3 RNA polymerase I transcription factor homolog (S. cerevisiae)	54700	ENSG00000085721	cellular component	intracellular organelle lumen	GO:0070013	0.3819
NFE2	nuclear factor (erythroid-derived 2), 45kDa	4778	ENSG00000123405	cellular component	intracellular organelle lumen	GO:0070013	0.3819
SUV420H1	suppressor of variegation 4-20 homolog 1 (Drosophila)	51111	ENSG00000110066	cellular component	intracellular organelle lumen	GO:0070013	0.3819
GBX1	gastrulation brain homeobox 1	2636	ENSG00000164900	cellular component	intracellular organelle lumen	GO:0070013	0.3819
CTNNB1	catenin (cadherin-associated protein), beta 1, 88kDa	1499	ENSG00000168036	cellular component	intracellular organelle lumen	GO:0070013	0.3819
KANSL1	KAT8 regulatory NSL complex subunit 1	284058	ENSG00000120071	cellular component	intracellular organelle lumen	GO:0070013	0.3819
MAEA	macrophage erythroblast attacher	10296	ENSG00000090316	cellular component	intracellular organelle lumen	GO:0070013	0.3819
SPTBN1	spectrin, beta, non-erythrocytic 1	6711	ENSG00000115306	cellular component	intracellular organelle lumen	GO:0070013	0.3819
CCDC91	coiled-coil domain containing 91	55297	ENSG00000123106	cellular component	intracellular organelle lumen	GO:0070013	0.3819
MRPL49	mitochondrial ribosomal protein L49	740	ENSG00000149792	cellular component	intracellular organelle lumen	GO:0070013	0.3819
PSME4	proteasome (prosome, macropain) activator subunit 4	23198	ENSG00000068878	cellular component	intracellular organelle lumen	GO:0070013	0.3819
PRR13	proline rich 13	54458	ENSG00000205352	cellular component	intracellular organelle lumen	GO:0070013	0.3819
ARL4D	ADP-ribosylation factor-like 4D	379	ENSG00000175906	cellular component	intracellular organelle lumen	GO:0070013	0.3819
ETV4	ets variant 4	2118	ENSG00000175832	cellular component	intracellular organelle lumen	GO:0070013	0.3819
SPI1	spleen focus forming virus (SFFV) proviral integration oncogene spi1	6688	ENSG00000066336	cellular component	intracellular organelle lumen	GO:0070013	0.3819
CBX5	chromobox homolog 5	23468	ENSG00000094916	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
ABCB8	ATP-binding cassette, sub-family B (MDR/TAP), member 8	11194	ENSG00000197150	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
CDCA5	cell division cycle associated 5	113130	ENSG00000146670	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
SHFM1	split hand/foot malformation (ectrodactyly) type 1	7979	ENSG00000127922	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
C11orf49	chromosome 11 open reading frame 49	79096	ENSG00000149179	cellular component	intracellular organelle part	GO:0044446	0.3819
G6PC3	glucose 6 phosphatase, catalytic, 3	92579	ENSG00000141349	cellular component	intracellular organelle part	GO:0044446	0.3819
RHOT2	ras homolog family member T2	89941	ENSG00000140983	cellular component	intracellular organelle part	GO:0044446	0.3819
HAGH	hydroxyacylglutathione hydrolase	3029	ENSG00000063854	cellular component	intracellular organelle part	GO:0044446	0.3819
FOXL1	forkhead box L1	2300	ENSG00000176678	cellular component	intracellular organelle part	GO:0044446	0.3819
POLR3A	polymerase (RNA) III (DNA directed) polypeptide A, 155kDa	11128	ENSG00000148606	cellular component	intracellular organelle part	GO:0044446	0.3819
RERE	arginine-glutamic acid dipeptide (RE) repeats	473	ENSG00000142599	cellular component	intracellular organelle part	GO:0044446	0.3819
RPA1	replication protein A1, 70kDa	6117	ENSG00000132383	cellular component	intracellular organelle part	GO:0044446	0.3819
POLR3G	polymerase (RNA) III (DNA directed) polypeptide G (32kD)	10622	ENSG00000113356	cellular component	intracellular organelle part	GO:0044446	0.3819
SUPT3H	suppressor of Ty 3 homolog (S. cerevisiae)	8464	ENSG00000196284	cellular component	intracellular organelle part	GO:0044446	0.3819
GALNT3	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 3 (GalNAc-T3)	2591	ENSG00000115339	cellular component	intracellular organelle part	GO:0044446	0.3819
PDIA2	protein disulfide isomerase family A, member 2	64714	ENSG00000185615	cellular component	intracellular organelle part	GO:0044446	0.3819
TUBA1C	tubulin, alpha 1c	84790	ENSG00000167553	cellular component	intracellular organelle part	GO:0044446	0.3819
ATXN7L3	ataxin 7-like 3	56970	ENSG00000087152	cellular component	intracellular organelle part	GO:0044446	0.3819
BET1L	blocked early in transport 1 homolog (S. cerevisiae)-like	51272	ENSG00000177951	cellular component	intracellular organelle part	GO:0044446	0.3819
PKD2	polycystic kidney disease 2 (autosomal dominant)	5311	ENSG00000118762	cellular component	intracellular organelle part	GO:0044446	0.3819
CBR3	carbonyl reductase 3	874	ENSG00000159231	cellular component	intracellular organelle part	GO:0044446	0.3819
CEP192	centrosomal protein 192kDa	55125	ENSG00000101639	cellular component	intracellular organelle part	GO:0044446	0.3819
HRAS	v-Ha-ras Harvey rat sarcoma viral oncogene homolog	3265	ENSG00000174775	cellular component	intracellular organelle part	GO:0044446	0.3819
ESPL1	extra spindle pole bodies homolog 1 (S. cerevisiae)	9700	ENSG00000135476	cellular component	intracellular organelle part	GO:0044446	0.3819
GIMAP4	GTPase, IMAP family member 4	55303	ENSG00000133574	cellular component	intracellular organelle part	GO:0044446	0.3819
NUBP2	nucleotide binding protein 2	10101	ENSG00000095906	cellular component	intracellular organelle part	GO:0044446	0.3819
POLA2	polymerase (DNA directed), alpha 2, accessory subunit	23649	ENSG00000014138	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
PTHLH	parathyroid hormone-like hormone	5744	ENSG00000087494	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
SNX15	sorting nexin 15	29907	ENSG00000110025	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
DHX8	DEAH (Asp-Glu-Ala-His) box polypeptide 8	1659	ENSG00000067596	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
DMP1	dentin matrix acidic phosphoprotein 1	1758	ENSG00000152592	cellular component	intracellular organelle part	GO:0044446	0.3819
HIC1	hypermethylated in cancer 1	3090	ENSG00000177374	cellular component	intracellular organelle part	GO:0044446	0.3819
PLEKHA7	pleckstrin homology domain containing, family A member 7	144100	ENSG00000166689	cellular component	intracellular organelle part	GO:0044446	0.3819
ABCF2	ATP-binding cassette, sub-family F (GCN20), member 2	10061	ENSG00000033050	cellular component	intracellular organelle part	GO:0044446	0.3819
RPS2	ribosomal protein S2	6187	ENSG00000140988	cellular component	intracellular organelle part	GO:0044446	0.3819
SCYL1	SCY1-like 1 (S. cerevisiae)	57410	ENSG00000142186	cellular component	intracellular organelle part	GO:0044446	0.3819
ARL2	ADP-ribosylation factor-like 2	402	ENSG00000213465	cellular component	intracellular organelle part	GO:0044446	0.3819
RAB36	RAB36, member RAS oncogene family	9609	ENSG00000100228	cellular component	intracellular organelle part	GO:0044446	0.3819
RTN4	reticulon 4	57142	ENSG00000115310	cellular component	intracellular organelle part	GO:0044446	0.3819
RPS6KA5	ribosomal protein S6 kinase, 90kDa, polypeptide 5	9252	ENSG00000100784	cellular component	intracellular organelle part	GO:0044446	0.3819
ITGA2B	integrin, alpha 2b (platelet glycoprotein IIb of IIb/IIIa complex, antigen CD41)	3674	ENSG00000005961	cellular component	intracellular organelle part	GO:0044446	0.3819
SAC3D1	SAC3 domain containing 1	29901	ENSG00000168061	cellular component	intracellular organelle part	GO:0044446	0.3819
CKAP5	cytoskeleton associated protein 5	9793	ENSG00000175216	cellular component	intracellular organelle part	GO:0044446	0.3819
VPS51	vacuolar protein sorting 51 homolog (S. cerevisiae)	738	ENSG00000149823	cellular component	intracellular organelle part	GO:0044446	0.3819
SLC25A45	solute carrier family 25, member 45	283130	ENSG00000162241	cellular component	intracellular organelle part	GO:0044446	0.3819
CDC42BPG	CDC42 binding protein kinase gamma (DMPK-like)	55561	ENSG00000171219	cellular component	intracellular organelle part	GO:0044446	0.3819
SOAT2	sterol O-acyltransferase 2	8435	ENSG00000167780	cellular component	intracellular organelle part	GO:0044446	0.3819
NME4	NME/NM23 nucleoside diphosphate kinase 4	4833	ENSG00000103202	cellular component	intracellular organelle part	GO:0044446	0.3819
NDUFS8	NADH dehydrogenase (ubiquinone) Fe-S protein 8, 23kDa (NADH-coenzyme Q reductase)	4728	ENSG00000110717	cellular component	intracellular organelle part	GO:0044446	0.3819
NCOA2	nuclear receptor coactivator 2	10499	ENSG00000140396	cellular component	intracellular organelle part	GO:0044446	0.3819
SP1	Sp1 transcription factor	6667	ENSG00000185591	cellular component	intracellular organelle part	GO:0044446	0.3819
TELO2	TEL2, telomere maintenance 2, homolog (S. cerevisiae)	9894	ENSG00000100726	cellular component	intracellular organelle part	GO:0044446	0.3819
CENPW	centromere protein W	387103	ENSG00000203760	cellular component	intracellular organelle part	GO:0044446	0.3819
DNMBP	dynamin binding protein	23268	ENSG00000107554	cellular component	intracellular organelle part	GO:0044446	0.3819
MCRS1	microspherule protein 1	10445	ENSG00000187778	cellular component	intracellular organelle part	GO:0044446	0.3819
MMP11	matrix metallopeptidase 11 (stromelysin 3)	4320	ENSG00000099953	cellular component	intracellular organelle part	GO:0044446	0.3819
ACP2	acid phosphatase 2, lysosomal	53	ENSG00000134575	cellular component	intracellular organelle part	GO:0044446	0.3819
CETN3	centrin, EF-hand protein, 3	1070	ENSG00000153140	cellular component	intracellular organelle part	GO:0044446	0.3819
IFITM3	interferon induced transmembrane protein 3	10410	ENSG00000142089	cellular component	intracellular organelle part	GO:0044446	0.3819
KDM5A	lysine (K)-specific demethylase 5A	5927	ENSG00000073614	cellular component	intracellular organelle part	GO:0044446	0.3819
TPCN2	two pore segment channel 2	219931	ENSG00000162341	cellular component	intracellular organelle part	GO:0044446	0.3819
UBE2I	ubiquitin-conjugating enzyme E2I	7329	ENSG00000103275	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
CLIC5	chloride intracellular channel 5	53405	ENSG00000112782	cellular component	intracellular organelle part	GO:0044446	0.3819
IGFALS	insulin-like growth factor binding protein, acid labile subunit	3483	ENSG00000099769	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
POLR3K	polymerase (RNA) III (DNA directed) polypeptide K, 12.3 kDa	51728		cellular component	membrane-enclosed lumen	GO:0031974	0.3819
DGKQ	diacylglycerol kinase, theta 110kDa	1609	ENSG00000145214	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
SOX9	SRY (sex determining region Y)-box 9	6662	ENSG00000125398	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
NR1H3	nuclear receptor subfamily 1, group H, member 3	10062	ENSG00000025434	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
MYO1C	myosin IC	4641	ENSG00000197879	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
ARFGAP2	ADP-ribosylation factor GTPase activating protein 2	84364	ENSG00000149182	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
CALCOCO1	calcium binding and coiled-coil domain 1	57658	ENSG00000012822	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
C19orf40	chromosome 19 open reading frame 40	91442	ENSG00000131944	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
EFTUD2	elongation factor Tu GTP binding domain containing 2	9343	ENSG00000108883	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
SMEK2	SMEK homolog 2, suppressor of mek1 (Dictyostelium)	57223	ENSG00000138041	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
HOXC11	homeobox C11	3227	ENSG00000123388	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
AKAP11	A kinase (PRKA) anchor protein 11	11215	ENSG00000023516	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
IDUA	iduronidase, alpha-L-	3425	ENSG00000127415	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
DPF2	D4, zinc and double PHD fingers family 2	5977	ENSG00000133884	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
ZNF385A	zinc finger protein 385A	25946	ENSG00000161642	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
REPIN1	replication initiator 1	29803	ENSG00000214022	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
EXOSC2	exosome component 2	23404	ENSG00000130713	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
DDB2	damage-specific DNA binding protein 2, 48kDa	1643	ENSG00000134574	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
PSMC3	proteasome (prosome, macropain) 26S subunit, ATPase, 3	5702	ENSG00000165916	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
RAD52	RAD52 homolog (S. cerevisiae)	5893	ENSG00000002016	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
SYVN1	synovial apoptosis inhibitor 1, synoviolin	84447	ENSG00000162298	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
MPG	N-methylpurine-DNA glycosylase	4350	ENSG00000103152	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
FOXC2	forkhead box C2 (MFH-1, mesenchyme forkhead 1)	2303	ENSG00000176692	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
PRPF40B	PRP40 pre-mRNA processing factor 40 homolog B (S. cerevisiae)	25766	ENSG00000110844	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
TSR1	TSR1, 20S rRNA accumulation, homolog (S. cerevisiae)	55720	ENSG00000167721	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
DUSP3	dual specificity phosphatase 3	1845	ENSG00000108861	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
HOXC5	homeobox C5	3222	ENSG00000172789	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
NOS3	nitric oxide synthase 3 (endothelial cell)	4846	ENSG00000164867	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
IQSEC3	IQ motif and Sec7 domain 3	440073	ENSG00000120645	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
NTHL1	nth endonuclease III-like 1 (E. coli)	4913	ENSG00000065057	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
RUNX2	runt-related transcription factor 2	860	ENSG00000124813	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
SMARCB1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	6598	ENSG00000099956	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
CTNNB1	catenin (cadherin-associated protein), beta 1, 88kDa	1499	ENSG00000168036	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
KANSL1	KAT8 regulatory NSL complex subunit 1	284058	ENSG00000120071	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
MAEA	macrophage erythroblast attacher	10296	ENSG00000090316	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
CCDC91	coiled-coil domain containing 91	55297	ENSG00000123106	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
PRR13	proline rich 13	54458	ENSG00000205352	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
